Emax,Emin,Tc,Rm,Ra,Rs,Ca,Cs,Cr,Ls,Rc,Vd
3.2533380262507077,0.09114895372605959,1.5158724275949438,0.006966471638666524,0.019286191467164232,1.885064863074216,0.07857891518076002,1.075238932445207,4.467823832397388,0.0017371632809282918,0.05668492132210766,21.686495914987972
1.1277223729341883,0.060229174211498114,0.8757584117960813,0.09350916665374592,0.011423279577505918,0.7688702588162437,0.10357036953187465,1.3629286532570943,3.4431895110808926,0.0011965224565370224,0.0404777426379826,16.547068024393354
1.8146509184084816,0.14563758768311746,1.879033912602449,0.035810646036723806,0.018768038009645292,1.0987911767433625,0.14652546014772327,1.1222746009443711,6.034303059750222,0.0017922510653775006,0.07671840800758965,17.928147504561778
2.148628294821613,0.12710724385467775,1.9536931922645886,0.011040662016472434,0.0015190286460774634,1.217431050834027,0.08651754671528104,0.9211737281813134,6.956388107289714,0.001234195924485028,0.06034716404030824,14.167269588526123
2.552314928976662,0.12655766218311498,1.9108263825814942,0.04910130415944624,0.008666469721946148,2.10887441535901,0.03961956154494166,1.0009893069129292,6.038552785467302,0.0016393060709234348,0.0751115642003785,15.574146397681051
4.033291826268561,0.0729605081702707,1.1587427466519422,0.02642088020433029,0.005573076923759997,1.057519744829106,0.09356657799217831,0.9767306762625092,6.946102683496097,0.0009163793903747812,0.0469311581290516,5.687537167034504
1.3985320197126188,0.06514882783896145,1.7792682415829018,0.029202417294230364,0.01475100881712423,0.9214099277344063,0.19055625905803159,1.967692157494758,4.381952973244845,0.0015247338694477108,0.028123299235519775,17.77926043946569
2.814054972861252,0.0446440254299524,1.7512790376561127,0.03142170652770237,0.01963529326469631,2.4148960380761926,0.1390948475407549,1.7111510083021684,2.9379018242531654,0.0018347787870907264,0.01369786804553054,6.628944257823184
3.165865559879191,0.01317444701438443,0.910560757189209,0.08049956388543368,0.005502336217662832,0.5177265702269378,0.14415145527342518,1.9613137583234743,6.427705684385553,0.001187033631072192,0.06082593960386954,13.700291886804468
0.7090268572399898,0.1303847445569827,1.7262647586410838,0.0543769663908502,0.013256404728744453,2.495641711363956,0.13748796611839878,1.3276885838094903,4.162847030849323,0.0004434917860685211,0.018491209860387388,10.853101953348157
3.2339518335564725,0.12287064632386124,0.4592122155447882,0.03181946221644436,0.004362903838814932,1.8536425977147912,0.06382866362310426,1.134042177995188,6.027624951374795,0.0006107154685573766,0.031194258979037708,15.908559004234261
1.2673585565928118,0.14995906262648892,1.3540318055712848,0.06142304454778092,0.011523939964146393,2.1569385988982344,0.10111675689738762,1.757951836651024,3.623863651890594,0.000477424696105071,0.047272963551872826,7.668326710464141
0.7927321684337578,0.14951234137571628,0.768014139660325,0.07189891674809616,0.009546683490422557,1.0892387926923863,0.1576597657217641,1.191504701649376,2.4873778088400362,0.0005690283524318925,0.04950916114458234,18.832868039466362
4.7699849176399995,0.08553759731238098,0.5929070172436461,0.027989776072619845,0.019454103927814975,0.52863055533412,0.047233392584037054,1.159260048446418,7.955490772926581,0.0006821893537669692,0.05204082378909953,20.900230738569405
4.845344148835517,0.11650317520117402,0.5231251226067347,0.041941361051009804,0.012366281817581098,1.97573903712306,0.07723497193525108,1.0790071906493974,2.937209047583596,0.0011547541948310582,0.021637873124479047,8.26708899486313
4.137788066524076,0.14199103083295206,1.5140620414050239,0.013066723240357809,0.007315374255692966,2.1682891940013516,0.07697424843919512,0.9556147738690824,7.9305259637808865,0.0012171840959812822,0.036581618337515415,7.086261747037643
1.870761961280168,0.12819887164822466,0.9437999420289058,0.018933785603933353,0.002724867805314701,1.9809522639070383,0.10344321769106603,1.1077556732201193,7.8636795953986836,0.0009103495197595362,0.053203595898187676,7.910309655747183
0.9395245130287274,0.040865474752763656,1.5596268344460182,0.0684306675425333,0.003449313160331224,0.7857005746016772,0.19666268596017147,1.2263836981686653,6.762908623448238,0.0012692994816595874,0.07788732052436494,22.542551237970034
3.579048619304706,0.07032889961996357,0.5045701452783078,0.01896239642186707,0.0048936801340490835,2.006855844513938,0.04147543293624973,1.6087930497748766,5.956537772491986,0.00025499235866159527,0.060934179638978216,15.563785235127124
2.480686221828206,0.023728115196966774,0.9044645405289766,0.05299117498303896,0.0053938498961358106,2.037845564215282,0.11817916904470116,0.8750778106633419,5.466842301506508,0.0002667976504105039,0.07458226299657705,14.345219920150052
1.0491720568015048,0.14333739895251474,1.2631860678005395,0.07119557991052083,0.017087013127902187,1.8170810313401098,0.06049199594207578,1.0526083275984115,7.196609272267008,0.00042647597467955104,0.06335484408199239,7.134236382047085
2.728296095500716,0.0928953219953776,1.6651570637423418,0.011580815386379641,0.011443844371509236,2.0322318655911724,0.19501501271965652,1.7708283683500117,3.736637129716928,0.0010843472462766551,0.05142018782246804,17.991120135139234
0.6547483450184828,0.03815320679800209,0.9100040046913119,0.05716390974326145,0.010706122771800147,2.1918428793554643,0.049261595803668914,0.976306308300525,4.806087274909262,0.0005065898895267958,0.023441635839544117,22.3599918379018
4.59194180935452,0.10239659923884922,1.4014262022992146,0.026399715586435016,0.0027379930014497407,1.7272082284749168,0.09861217040147051,1.2111741758270258,5.716339816199012,0.000638240366635897,0.05666799563247592,21.563717386469058
1.6645099172000761,0.0946285948663949,1.8175643971778994,0.0963297606485204,0.017272724020313983,0.6772094279393581,0.15544044742188307,1.837590706229768,4.467142855216947,0.0008605943887286888,0.0536365696171935,17.521094179616025
3.481350279592919,0.056933594114761864,1.3853811010916872,0.04887101902527255,0.014594878912565433,1.4752556193344217,0.14977425276466572,0.9859103733721313,4.564918724541608,0.0016425456356197218,0.052172841932008655,6.505574333033472
1.9026998424023494,0.021465850868946208,0.7727351596058141,0.08079326242774065,0.0018195330570500308,0.6552986693432101,0.10186386827196849,0.899284202741828,3.981708005012506,0.00012633805823443424,0.04428501075917686,7.24794054352026
2.8403060953001487,0.10237811336095594,0.43904125049046083,0.055472427673469916,0.01430278439598049,1.3150860620648617,0.0889091085519621,1.381445594096013,5.385390900107216,0.0013338197584495826,0.047005962279249296,5.9861797421964935
2.9601962570447586,0.08044461663105003,1.7921581982414878,0.005297840752627098,0.011098995238181598,1.3142129782512553,0.097594104353988,1.1629034135342438,7.103447168090696,0.001370865408977302,0.03341097689826729,10.149584329849386
1.3318450498648717,0.1169861668016677,0.4340310573606194,0.06368198618380821,0.0020936442420621763,0.6320196882804832,0.07492696473696868,1.476090037380625,3.209170268037877,0.0016174459826776095,0.046351888484961225,7.713229343207555
4.863130824940513,0.08042370766123905,1.799522676294719,0.09518893087845905,0.009436862509808802,1.1976410679389586,0.06490659958015596,1.7645658685801702,7.606598232520648,0.0018722305842145952,0.02382891339749348,10.200960805048677
3.9880977051250155,0.1285663175461883,1.246299414443539,0.060559570194486795,0.009951577599035916,0.7219961975826297,0.1121167485850113,0.9645781857832918,6.134525922489378,0.0001382619130036507,0.06636220781522638,12.701161114379234
4.727745237038851,0.0850264916223004,1.9025083176206339,0.08209969708325224,0.003732603533183877,2.1164704200184445,0.07565073853149325,1.496838901465142,6.939639276080181,0.00039218904047511077,0.023004386828909547,23.859655681422712
4.526723076924419,0.086336005872631,1.6780531772378646,0.08853643987149237,0.018941113866505505,2.3953760519289418,0.07886848303253252,1.4066105124678367,5.33714415578007,0.0017837254587063868,0.01594764029226265,17.20752119563384
3.1905499046498833,0.13211477238546002,1.99669457685334,0.023579897422944317,0.017074519743872908,0.6446329505158772,0.1416485307906747,0.9728945432158396,6.677100208544381,0.0009711852681553293,0.04053722184500102,21.699475713659247
4.6484340576040255,0.06350501560079756,0.9611389047227363,0.02199243915091444,0.013545935577917613,2.4102304145834026,0.19465134638898168,1.548798182634779,2.0972023840368035,0.0011727222139735808,0.05608152076542434,19.207030014246644
0.8982162592336378,0.024432208125342907,1.6275012622898033,0.06148711789624819,0.00951476343951184,1.5451531986734903,0.13261832409509378,1.1283685014329259,6.910282548677211,0.0013597516870739801,0.0406401777453479,7.250062610532635
1.3819228808861534,0.009173488065434152,1.0430894617747875,0.041691818510863767,0.008529428060897916,1.0991313559077478,0.04308650940104427,1.385401182252815,2.240833154512199,0.001390226548541711,0.029372789236591604,19.718408127478977
0.7035228000974213,0.11449490207267475,1.1678009924862542,0.08414626898380533,0.013193982609443607,0.653724150552327,0.04284921435519139,0.8987267891324743,7.339480258177175,0.0018703067663013656,0.04907198287233086,10.501977631182488
1.9639864884346896,0.09494488494625238,1.4040087411493922,0.0901022892164031,0.011135921453434658,1.5012485361408356,0.1917419475437462,1.3515008686563477,7.95177648343186,0.0019942038930821724,0.034290163478854,17.78215693989413
2.249047803602669,0.10709156637438741,1.7978833826981422,0.035988716550969094,0.0017143255646967694,2.089031088981497,0.08053943435224672,1.1677561616513845,3.764404773060667,0.0014682991757687864,0.07530073830886432,11.81923947285977
1.7210706429825315,0.03587980341879205,1.9745335507188724,0.024450185338473727,0.010493801651021468,1.9141729545333963,0.045651387634020824,1.7868574534224253,3.261911337714762,0.0006457202974897866,0.07458515977225005,24.953445265293183
4.229318791183682,0.024773863960081615,1.6292374621832293,0.07827202600914232,0.01622487053604037,0.6004520229279475,0.13183757981556488,0.868374472396842,6.592180183148244,0.001771529564359253,0.04516602739804669,10.271029589935557
2.105389970121152,0.007108976521842879,1.0684268514677342,0.028205797519265476,0.009455177613140683,0.645803670735807,0.13602029230934526,1.3023287299019959,3.5181580455215196,0.00019351973762744704,0.0329518795812781,10.582609415485393
1.7642052935932133,0.05583519602695656,1.0741712036433122,0.08243881753285416,0.001513153262308234,1.3057465652652742,0.140245819420177,1.3501177089577256,7.193374299033221,0.0005390536204615428,0.061599268976964744,23.613445111247966
2.942132374212118,0.0905380645939218,1.5801316825422265,0.042950087111227525,0.015832424887988646,1.0905809880958865,0.07545834473578203,1.6700072915589423,2.6170555529448603,0.0018050328631810583,0.012569906043814666,5.492888092726453
1.1341590123864318,0.06187538653946118,0.7820434332292838,0.06708744002985557,0.004426593751651501,0.9647686461120957,0.032568816316460754,1.4891450901082532,2.7557311782761493,0.0005867638774347744,0.04323383042305559,18.933779757463938
4.109886413393179,0.06843386369344072,0.5767585810102315,0.010457996069632151,0.005543106280316757,1.0620089978174272,0.19405261280726022,1.6006548046330171,7.8749093306036935,0.0005192370132813221,0.03354263759892335,19.506527814717565
0.8354778965589686,0.1361030107015935,0.9673954522252425,0.06276207314298073,0.00371177389192977,2.1069654865937695,0.07265181776748743,1.7324591427821074,6.043033389620028,0.00036243805696646976,0.07443751195717883,21.727571548207987
4.940991214702327,0.05549704271837855,0.8595823866465309,0.04572500019498568,0.006939193764994201,2.3584561072637076,0.14492446896893307,1.8346435683898266,7.081323346573717,0.0017323123395291413,0.010840211909087778,24.488786212769508
3.9751014618349583,0.07952847592817257,0.8740929927295842,0.05907423785437194,0.015256654360928384,1.3102053890551328,0.15012707787938062,1.1766505960669646,3.945976264109108,0.0010501106924630647,0.04869704130028444,24.51203838313305
1.3942205669037757,0.11862968684746575,0.773772401679856,0.01763340656674148,0.010628024260326779,2.312222004264994,0.1337012609035126,1.4456272464366835,6.0589024971236265,0.001382297085802894,0.06184645067466383,6.305535151329278
0.5248495270562108,0.06249870343658417,0.46734910341817903,0.07395050074947404,0.004495184845938895,1.142991402495764,0.0831942570163202,1.80812969412704,5.565450963851584,0.0005542261297425564,0.04395125912668289,21.43678645505805
4.169576428046754,0.09520257153304165,0.42859829557346213,0.08641691067677963,0.017617686523964796,1.4528739726875832,0.07608636313989117,1.9873413571580678,5.618900720737682,0.0015402767999213114,0.015978212111390517,17.926198673147624
3.680858047314277,0.13004273776827804,1.9803558235776504,0.02245724020898679,0.01765184617155482,0.9520579956319994,0.13160360805945953,1.8674231732525157,6.095194757226329,0.0015440105354279873,0.07807229730195316,17.946842687461825
3.780532256184443,0.1426804904303581,1.0844370139773798,0.010475740996496011,0.017476279288397137,1.780952084351688,0.17723625771398757,1.2457607151492522,5.452155038774592,0.0006939362473257702,0.04626073019632686,7.566998532293896
3.970716560086756,0.0263256547347105,1.0149226354554908,0.0033402200185873032,0.005156526121940015,2.457962230349618,0.19094473391697725,1.0341998206623806,4.574374215815996,0.0008802970027195374,0.0529930371023308,18.003743328913068
0.8332009328034067,0.1393552056484167,1.4874356523089118,0.06455517854388333,0.009299167211529269,1.7069861920867573,0.0480039867486388,1.3872710448879064,3.655536166283281,0.0004984115271173817,0.026562684789525517,24.649651612024957
2.113095778449227,0.07635686249653303,0.7492062205841027,0.0611023095727893,0.019707298294747065,1.2156281682270977,0.05632086414161237,1.6899697422032507,6.611487985479212,0.001955465944313518,0.04384486595747627,23.23637139078894
1.0214107678630837,0.04244543630334895,1.9199378943203604,0.05512304385869293,0.015554243288044813,1.7956348919810567,0.19060516399312355,1.3910828849039572,3.357634580019117,0.0013266448964109822,0.040040464437082535,13.78261321609701
4.383965416440171,0.07157468465454789,1.6581520230648832,0.02396276251548157,0.0010297647138984164,0.7458413569307751,0.15521098881691475,1.3798170359764024,6.154125836926485,0.0018756333733594796,0.015242708940138863,5.798959465721887
3.304841570724011,0.14710472341639416,0.5430576036996153,0.03969969359464595,0.001771489529579595,2.2773181605307973,0.18010895022106144,1.8058765052981607,3.3999969358959596,0.0006764325328953531,0.017431224748322705,12.245869800004098
1.9890411118369213,0.07642962362896609,1.0681292412558854,0.059853157183431135,0.009546661847840488,1.5061679015596727,0.06444754780300835,1.2336845348806236,5.751981019726723,0.0015855927346940905,0.06862307637331422,21.527806232011105
0.7860125762871064,0.052668983491688685,1.8065892920994635,0.05017991902705777,0.018229794014300423,1.3986994840792841,0.12988959808859832,1.8317536097739748,6.482469602774174,0.00155513142338101,0.026787396654461317,19.02998202930332
1.89942044772048,0.09684312387592524,1.9115712356662566,0.09879076650127384,0.011004685060077927,1.6717295769070384,0.14919373105097053,1.2881657611420683,3.312283333439235,0.001414145738546429,0.02364707900490414,14.186873111879128
1.9633249491203617,0.03982111472283799,1.1478424179997915,0.014507535503116582,0.01020734390666866,1.749567725578805,0.14561902052598535,1.1938797268140073,2.3596598051678495,0.0019347140530069208,0.04534380158750975,6.102030703176622
3.783227802521288,0.016000182575756267,1.3814582227371324,0.06981931085071179,0.0025567371491542965,0.6435516124530261,0.09938578744733868,1.344787893439639,2.7858424579650443,0.0008477551386019996,0.06381229919537591,13.537894556466053
3.369008621098459,0.023687559677044136,0.6672543137473204,0.04102755804232492,0.013307212042123734,1.8652344424468048,0.03261713158752244,1.7149363504098423,5.635981803626153,0.00034836291482053883,0.014336256300529156,14.38049879435767
4.49245734159347,0.023566646648877004,1.9858698018191627,0.04339176187763586,0.0165310116317044,0.9838633606310592,0.12909742965672474,0.9512024334367932,7.096678437354413,0.0013762468325637155,0.05037655437467792,23.57111065788272
2.6249671632287717,0.02702589055928268,0.7706747222135095,0.07204217880015945,0.007918190146397466,1.9279052650131796,0.0730272616605335,1.035703059046421,2.269980927412546,0.0014856886209066917,0.018344730998840136,17.821722071643187
1.0381741067223578,0.02512994003416447,1.908370838616201,0.0695511789811126,0.015624431093043886,2.1450695887683935,0.10654322184429137,1.9417337907957104,6.404907554249878,0.001192615089571748,0.012552273557793293,11.233058333092977
3.7096015425034774,0.09792683799646612,1.4394346383877896,0.09913434337651665,0.019307294751065827,2.1079170151050404,0.19278877256424895,1.010589952857629,4.047911875700313,0.0004929539969534529,0.013692076651355217,15.506365289014427
3.9235327187760385,0.031372612237876,1.3723788718061747,0.013711034655958399,0.0044734459529899365,1.6050019348157782,0.09783600399921391,1.4812727815172655,4.871170219517135,0.0010584662891717752,0.0683914875745909,6.321106156443202
3.025747389062733,0.05512175608196016,1.2203016176264136,0.01130685528903247,0.010704927808297456,1.5403397846215023,0.17276627313295256,1.4951773599943254,7.573157299073394,0.0006931604994813459,0.01825807385396431,24.451364712994735
3.9693523097955246,0.1350343194363717,0.769071698748414,0.07270954289574538,0.006099190182649223,0.7857519226788234,0.062051902977372696,1.387549354460294,3.991829028415073,0.0009121864035167092,0.013160595508860437,12.201198038614521
2.7220801836397586,0.0737244378381165,0.6824448512088133,0.0582603047836345,0.01596066117115987,2.050692300806271,0.1443182846642549,1.5736942982921822,4.7920216036369165,0.0013259152941048616,0.040652992100003865,14.557347098262717
2.852297732218973,0.10179587208554894,0.7527779345122806,0.028141905989420783,0.011763070634682573,1.0428187608934287,0.1960911822546204,1.0757920709571422,2.0820944885640866,0.0015159080111125857,0.06907954303594174,12.105679484738452
2.423934582613473,0.029986381324236325,0.6983012194308073,0.008862517529909675,0.012874357142230924,1.493390845635893,0.047321827148399255,1.4631947213320977,2.48959232002903,0.0005412269127125519,0.028368586354251137,18.650234602324005
0.6143860703484283,0.032881907727257256,1.6473351577068054,0.009480166710046624,0.016059326112509934,1.0685481858550334,0.03141439017862264,1.2466079062962767,3.551549546808704,0.0008701181852292114,0.03951988322681415,18.24464316659186
0.98551142146987,0.010925949358639435,0.9602004146667682,0.08952489659174771,0.00822142421691787,0.7676567259993863,0.10370907474754444,1.5940007115550268,2.1671134449264464,0.0006114069848840955,0.012794577279462586,19.306446210582713
0.6414313355903041,0.029495584145463858,0.49254828250143423,0.01999486514715555,0.018344256333937343,1.7591153937834731,0.04574633211873243,0.9694682520477794,5.788251956289506,0.0004774000663375513,0.041435495989441316,10.362864592238417
3.3638468506870116,0.045395599159633995,1.9505642082252983,0.03301378464943656,0.01089406291129973,0.6086640696458077,0.15722533944495934,1.4850529002073714,4.558390140809735,0.0015884357179920929,0.05043291564459936,11.31336962328132
1.91460191484347,0.030666520220128286,1.8140574159414813,0.023438983820471816,0.0035801190452892863,1.9972904682524,0.18547327285425502,1.0223244264599884,5.288871216368133,0.0018275801194302856,0.04996349376265014,7.505024621924159
2.7885681102411626,0.01786186739477306,1.884403653112341,0.036144634277361795,0.014070032804291649,1.1351735905222333,0.10378356536048901,1.1343716757380438,3.047883115377977,0.0008034411528006958,0.033269868452205566,18.11019943692225
4.584049132667419,0.022492201309587116,1.9918525162342964,0.007872960431863245,0.01596859633354596,0.5002693860089706,0.07398097916642496,1.0624517603883,3.7755921766196967,0.001527429956310157,0.03208732264641949,5.795942546713051
1.6218150311699373,0.07181292136474524,0.6782323987511797,0.05238691929991877,0.0066768527028167705,1.5222582784744596,0.10384856423112367,1.0194053358425805,5.982946849116351,0.0018042910497923811,0.01746365332556185,16.95364671046918
2.3467231536603337,0.03491838916883991,1.033987230244254,0.007693643795629276,0.017214995511475685,0.5937038170552063,0.15298612903450018,1.7908531418728004,7.791816341782399,0.00170763600000744,0.03567588244523879,22.393917697032677
3.899980123443719,0.057819129851970935,1.613181561126546,0.0802352942744138,0.018169793467932446,1.052339115641799,0.031539207468663066,1.1428490811930685,2.302500641613255,0.00044734543822452924,0.016964626821107526,22.81664296579267
1.529591744712301,0.07799550427395424,1.5136329888860676,0.02413749610913287,0.0058996375038672735,1.9139529749114323,0.13020717821239852,1.9125485382373393,7.342305925131597,0.0019169545748753865,0.06366171612984362,13.980755207399234
0.8464095942295684,0.10510725015125796,0.6462334501437681,0.054461179545846554,0.01967866871794683,0.6253792432437317,0.13425958643085445,1.9639118304142291,5.461287207867251,0.0008156852368159787,0.07763920084237301,14.186073764261476
1.8038815381119562,0.010700260276959346,1.7053329999849884,0.08812782966858437,0.003243874796950789,2.1786769847120047,0.13840700197230904,1.4855125639245168,5.3835174005337425,0.0007445572562302891,0.07790521196666948,6.539383660160347
1.2254957926430199,0.12091450784181118,0.7591049149386571,0.06543685953567223,0.004439305533848555,0.5076398453171662,0.07114375359674913,0.9716013471988717,5.0016712112465616,0.00021861952182778265,0.07055497695627758,18.415300508860714
4.683639435541579,0.09604555647618163,0.7581081837161969,0.053762820868582195,0.00409238436514151,0.9936477384038045,0.15138896297428156,1.2494578920554975,2.4163645154251006,0.0010237299427992778,0.05205545045377334,21.42518840745691
4.136541708039877,0.016855059632586426,1.2591590766294618,0.03310904155842219,0.017932799345153475,1.9818081123041429,0.04553655267640199,1.757278716017857,2.5392611104169642,0.00030712586971776455,0.0590605988070716,9.89310109209426
3.3503169042969057,0.1316689004954827,1.3487038957467252,0.033967189392761596,0.013258704770336758,1.1325402994586136,0.06387595719935614,1.2408688744364846,5.605472033954516,0.0005722256597621094,0.029964406187628988,13.426017632667293
4.42157265584473,0.1385264980771129,1.328137932540498,0.06727920856462083,0.003466033522834321,0.7037847761320271,0.17916990793126195,0.9044206619633466,4.04575142861335,0.0007021909813578347,0.054153929412083454,21.776786735305407
4.116524346046015,0.013856304178955243,0.5463789398364078,0.09941979676089559,0.009086306658182806,1.2204678376008558,0.1555829356235163,1.4681418931138257,7.503608399466084,0.0016367700146341997,0.041895468460791424,22.54240935324576
1.3395652649871612,0.045147258981344536,1.8039373802086085,0.06652207979508849,0.01249831148886114,1.040786572769051,0.032336744181928695,1.8141450217952417,4.439543224156834,0.0017634284357522035,0.04374121378438528,9.863599605284518
4.5165154932049,0.12189918556999389,0.8249600681419298,0.05622055831963247,0.0021275496572929742,2.18542380432111,0.07222396426286604,1.755111664572203,2.8596887522158463,0.0006746860031767925,0.06304435922626106,16.011412690827285
2.927040088620428,0.11349765510563047,0.6072238740524867,0.07333440051368537,0.017707119183943104,1.1266958351702863,0.06644910210883798,1.010147768156424,6.288313001012217,0.0017315264303646904,0.02973428489180762,8.849863012716542
4.133480698238282,0.03175554780667471,1.8219969277903636,0.0470553556160881,0.016170268941109938,2.0778649435520142,0.07603707576628535,1.6073175372949602,3.760120528646059,0.0017287387810026031,0.03226277281861639,7.037575282791131
4.53241084965572,0.03535565188382299,1.9290423971676054,0.006954091917477737,0.010351532084744446,2.2837442896214695,0.07208516094758069,1.0646051161227765,5.152821844135359,0.0015528368057312596,0.07472492537900456,23.22241002783915
1.9310156373733873,0.05871845490475038,1.779404187624721,0.056667384771913076,0.019358968997553825,1.367634839153059,0.040629470276283774,1.0618490414626067,6.18699671303102,0.0003787207166288449,0.013935700639568057,21.410150084642183
0.9952336603745454,0.07525583285269809,1.6952257195598048,0.09580490316603264,0.008646339095864444,2.3198862877087842,0.10801988782145946,1.848886127966222,7.401584667212422,0.001411613409111385,0.04399440088893383,20.20069803606348
1.5257082314387376,0.09464694187189292,1.448387169022435,0.018354991293408306,0.019690151221211708,1.2546361079263857,0.1545646907136481,1.0996027432882762,6.753147168810057,0.0018955457227030808,0.07389605602855032,5.975326376262808
2.4219850488181534,0.058492477737616996,1.281371792974623,0.06931048419124591,0.013524439976670728,2.4281568329802163,0.1331443932019642,1.1158968158216134,6.058166407236344,0.0013968269096575985,0.05272541054727099,21.874575854205148
4.181066446651219,0.07206753383930645,0.5391788158582562,0.020892435177246593,0.01287608982845186,0.6785790490511459,0.14438818366167355,0.8007840689135595,6.077799094370862,0.0007300720133048846,0.04824849519484925,13.760881518107675
4.373287624653545,0.1133832860293947,1.053525140913118,0.05404694076283505,0.0037361204582678073,1.8740385330064855,0.043795360351160655,1.8448028409506212,7.675547864192519,0.0010511007031185793,0.027482092546054868,11.847902465917192
0.5312845873903582,0.010319064419136695,0.9963016272197024,0.010570968515025241,0.017697591286940557,1.4876280809138573,0.19175342073005383,1.7511137758509616,3.7749445849792163,0.001326877582367002,0.03402928423451138,15.929527220507529
2.798362861599046,0.041603356929883005,0.815606054016522,0.04558672268956033,0.008836048914451996,1.2752976109112941,0.17254361175331423,1.5527947221088136,2.0066725651771247,0.0010700837765841567,0.06964338910632852,6.827064854471116
2.3783495141695052,0.1084356899532601,1.557472181901736,0.07586016956062937,0.0036635514127583476,1.7654237574972018,0.16686535414426268,1.7003189167266108,3.631727356389192,0.00032791058928884265,0.049145269223792074,20.132930987047978
