Emax,Emin,Tc,Rm,Ra,Rs,Ca,Cs,Cr,Ls,Rc,Vd,VED,VES,EF,stroke_volume,max_pressure,min_pressure,cardiac_output,heart_rate
1.318212352431953,0.011556707165397462,1.5289202760251017,0.020382020582671065,0.010882203304366733,1.7531850221864205,0.13561971633843373,1.8230569054951646,5.84902688753751,0.0011460101931328286,0.02375408768693478,7.124276551769125,108.61382062281429,59.51896454412149,45.20129740135525,49.0948560786928,94.92011909623164,5.3559142392030035,1926.6481129936992,39.243380404365126
1.325320294340452,0.008823211302101541,1.8803973078650653,0.00174872462283607,0.008516364250713778,2.3527652134601738,0.08678849416369078,1.925558277720673,3.558968827641797,0.0008739944960043815,0.024822210343669368,20.51754508939386,147.3163867932785,88.1299821405969,40.17638902299093,59.1864046526816,96.16976774533462,3.3543087943154264,1888.5286977956703,31.908150340909504
1.8690900933179198,0.05958718819731718,0.6889205522037336,0.0650999967013057,0.007273194862047432,0.5382321888595281,0.1545588386003477,0.9021241833437424,7.3165166528810985,0.0010906163408001084,0.012904812785693446,21.15914656218038,144.60408471722346,66.10045795987617,54.288664743366624,78.50362675734729,84.41762667139693,12.437079809134854,6837.098400350656,87.09277115927335
2.86140394234507,0.12253023296336576,1.308712368884207,0.0899050243460487,0.018046750240901813,1.4536869366356342,0.09876965554755786,1.262717111016,7.374139665599699,0.0018034918510911194,0.03254472746370108,20.355292354286753,178.80401748244122,70.42679785141233,60.61229560553451,108.3772196310289,104.19756751705022,15.837201414988424,4968.726003106247,45.84659045528492
2.4437525838895207,0.14815503875066693,1.8647812761408669,0.02510474736105363,0.0009255562371220452,1.8754440848611214,0.04162004405269296,0.8852418668528026,3.783723225687959,0.00047295917439102734,0.049182126293357255,7.279317742384823,138.32244431492325,46.32360053667014,66.51042369436179,91.9988437782531,105.19308120496129,20.0,2960.0954800010586,32.175355237461936
1.8105311308911887,0.026810449210011585,0.45431356573727816,0.09277641993483436,0.013443898880423988,1.945413915396457,0.16323917322229825,1.0529517218600344,3.379962523779443,0.00014287257224015974,0.07005544397981302,17.878159141355294,164.13049849370688,82.67803774552515,49.62664556295417,81.45246074818174,111.70529862171017,3.8529247798262234,10757.212668655064,132.06737488155258
3.2533380262507077,0.09114895372605959,1.5158724275949438,0.006966471638666524,0.019286191467164232,1.885064863074216,0.07857891518076002,1.075238932445207,4.467823832397388,0.0017371632809282918,0.05668492132210766,21.686495914987972,177.18412246435494,57.18412246435494,67.72615871613498,120.0,126.45129651708913,13.619390536126541,4749.740063168371,39.58116719306976
1.1277223729341883,0.060229174211498114,0.8757584117960813,0.09350916665374592,0.011423279577505918,0.7688702588162437,0.10357036953187465,1.3629286532570943,3.4431895110808926,0.0011965224565370224,0.0404777426379826,16.547068024393354,141.99167357914726,81.55793234220243,42.56146836895939,60.433741236944826,101.31236128140749,10.463902494556745,4140.439218596969,68.51204532189054
1.8146509184084816,0.14563758768311746,1.879033912602449,0.035810646036723806,0.018768038009645292,1.0987911767433625,0.14652546014772327,1.1222746009443711,6.034303059750222,0.0017922510653775006,0.07671840800758965,17.928147504561778,151.98319754390724,78.33519738170111,48.45798835159364,73.64800016220613,95.73861453383861,19.5355608364984,2351.6765610750736,31.931302355741103
2.148628294821613,0.12710724385467775,1.9536931922645886,0.011040662016472434,0.0015190286460774634,1.217431050834027,0.08651754671528104,0.9211737281813134,6.956388107289714,0.001234195924485028,0.06034716404030824,14.167269588526123,160.0544136751658,75.90880594112652,52.57312547769833,84.14560773403927,109.4934287212168,19.30671348469225,2584.201288120477,30.711065707534186
2.552314928976662,0.12655766218311498,1.9108263825814942,0.04910130415944624,0.008666469721946148,2.10887441535901,0.03961956154494166,1.0009893069129292,6.038552785467302,0.0016393060709234348,0.0751115642003785,15.574146397681051,163.09637306702678,61.90938211749008,62.04122694252218,101.18699094953669,122.71859072559653,15.28309336409179,3177.274247579776,31.400026997189045
4.033291826268561,0.0729605081702707,1.1587427466519422,0.02642088020433029,0.005573076923759997,1.057519744829106,0.09356657799217831,0.9767306762625092,6.946102683496097,0.0009163793903747812,0.0469311581290516,5.687537167034504,155.12194549389665,35.121945493896646,77.3584934213718,120.0,114.66405543362244,12.482009310085889,6213.631128051154,51.78025940042628
1.3985320197126188,0.06514882783896145,1.7792682415829018,0.029202417294230364,0.01475100881712423,0.9214099277344063,0.19055625905803159,1.967692157494758,4.381952973244845,0.0015247338694477108,0.028123299235519775,17.77926043946569,132.73434498525958,73.1208649606826,44.91187268163126,59.61348002457699,112.1556169031583,10.207524502621308,2010.2695691868023,33.72172817889551
2.814054972861252,0.0446440254299524,1.7512790376561127,0.03142170652770237,0.01963529326469631,2.4148960380761926,0.1390948475407549,1.7111510083021684,2.9379018242531654,0.0018347787870907264,0.01369786804553054,6.628944257823184,156.06580295720863,55.67603841696132,64.32527987426752,100.38976454024731,124.37663043446753,9.181105370974986,3439.420984834292,34.26067389026888
3.165865559879191,0.01317444701438443,0.910560757189209,0.08049956388543368,0.005502336217662832,0.5177265702269378,0.14415145527342518,1.9613137583234743,6.427705684385553,0.001187033631072192,0.06082593960386954,13.700291886804468,185.18847189036626,65.18847189036626,64.79884993653461,120.0,100.42942760107492,5.258510774424427,7907.215354003975,65.89346128336646
0.7090268572399898,0.1303847445569827,1.7262647586410838,0.0543769663908502,0.013256404728744453,2.495641711363956,0.13748796611839878,1.3276885838094903,4.162847030849323,0.0004434917860685211,0.018491209860387388,10.853101953348157,113.13212749443377,74.67053227399258,33.997058194042665,38.4615952204412,63.205520866125404,20.0,1336.8144727944807,34.75712500047329
3.2339518335564725,0.12287064632386124,0.4592122155447882,0.03181946221644436,0.004362903838814932,1.8536425977147912,0.06382866362310426,1.134042177995188,6.027624951374795,0.0006107154685573766,0.031194258979037708,15.908559004234261,181.06627752845856,61.392592047293334,66.093856412526,119.67368548116522,134.93503494494442,20.0,15636.389638179362,130.65854515394102
1.2673585565928118,0.14995906262648892,1.3540318055712848,0.06142304454778092,0.011523939964146393,2.1569385988982344,0.10111675689738762,1.757951836651024,3.623863651890594,0.000477424696105071,0.047272963551872826,7.668326710464141,150.15645380255944,87.78196388183306,41.53966635542854,62.374489920726376,98.20501433254799,19.712854755914993,2763.944967795334,44.312105338386175
0.7927321684337578,0.14951234137571628,0.768014139660325,0.07189891674809616,0.009546683490422557,1.0892387926923863,0.1576597657217641,1.191504701649376,2.4873778088400362,0.0005690283524318925,0.04950916114458234,18.832868039466362,112.6255575140469,71.22256968105867,36.761627419979135,41.40298783298823,83.69962124878846,17.250122208885664,3234.548873120994,78.12356166585243
4.7699849176399995,0.08553759731238098,0.5929070172436461,0.027989776072619845,0.019454103927814975,0.52863055533412,0.047233392584037054,1.159260048446418,7.955490772926581,0.0006821893537669692,0.05204082378909953,20.900230738569405,132.25895861873457,20.0,80.0,120.0,145.50896414330376,13.481098515153414,12143.556730820861,101.19630609017385
4.845344148835517,0.11650317520117402,0.5231251226067347,0.041941361051009804,0.012366281817581098,1.97573903712306,0.07723497193525108,1.0790071906493974,2.937209047583596,0.0011547541948310582,0.021637873124479047,8.26708899486313,129.88951492595635,20.0,80.0,120.0,175.37319235294527,19.370549320478027,13763.437634427437,114.69531362022865
4.137788066524076,0.14199103083295206,1.5140620414050239,0.013066723240357809,0.007315374255692966,2.1682891940013516,0.07697424843919512,0.9556147738690824,7.9305259637808865,0.0012171840959812822,0.036581618337515415,7.086261747037643,150.30878421829877,30.30878421829877,79.8356534011477,120.0,129.0904461242811,17.17014362988038,4755.419397027166,39.62849497522639
1.870761961280168,0.12819887164822466,0.9437999420289058,0.018933785603933353,0.002724867805314701,1.9809522639070383,0.10344321769106603,1.1077556732201193,7.8636795953986836,0.0009103495197595362,0.053203595898187676,7.910309655747183,138.58501609686272,69.16251761407736,50.093798332615656,69.42249848278536,98.12969046637318,19.755539212872872,4413.3822471029025,63.57279475035439
0.9395245130287274,0.040865474752763656,1.5596268344460182,0.0684306675425333,0.003449313160331224,0.7857005746016772,0.19666268596017147,1.2263836981686653,6.762908623448238,0.0012692994816595874,0.07788732052436494,22.542551237970034,161.27206492354708,108.11741846003306,32.95961175217333,53.15464646351402,84.00312584630866,10.037278696660385,2044.8986368868661,38.47074099703605
3.579048619304706,0.07032889961996357,0.5045701452783078,0.01896239642186707,0.0048936801340490835,2.006855844513938,0.04147543293624973,1.6087930497748766,5.956537772491986,0.00025499235866159527,0.060934179638978216,15.563785235127124,165.2211273856055,45.22112738560551,72.62993655765038,120.0,120.00292868346733,15.251931293548301,14269.571966111207,118.9130997175934
2.480686221828206,0.023728115196966774,0.9044645405289766,0.05299117498303896,0.0053938498961358106,2.037845564215282,0.11817916904470116,0.8750778106633419,5.466842301506508,0.0002667976504105039,0.07458226299657705,14.345219920150052,172.20205061920547,76.64398458569902,55.49182816923377,95.55806603350645,104.85505617276347,4.93424258665229,6339.092031907802,66.33759236698099
1.0491720568015048,0.14333739895251474,1.2631860678005395,0.07119557991052083,0.017087013127902187,1.8170810313401098,0.06049199594207578,1.0526083275984115,7.196609272267008,0.00042647597467955104,0.06335484408199239,7.134236382047085,116.4397412393079,67.81182840772331,41.76229894881345,48.62791283158459,83.3467606891799,19.31405027795071,2309.774343043011,47.498940599045746
2.728296095500716,0.0928953219953776,1.6651570637423418,0.011580815386379641,0.011443844371509236,2.0322318655911724,0.19501501271965652,1.7708283683500117,3.736637129716928,0.0010843472462766551,0.05142018782246804,17.991120135139234,147.51101759910588,54.10466067442691,63.3216138326234,93.40635692467897,123.08639375611162,15.497113240093547,3365.6773511113856,36.032636984497756
0.6547483450184828,0.03815320679800209,0.9100040046913119,0.05716390974326145,0.010706122771800147,2.1918428793554643,0.049261595803668914,0.976306308300525,4.806087274909262,0.0005065898895267958,0.023441635839544117,22.3599918379018,109.47924519320041,71.79617866958026,34.420283458403475,37.68306652362015,78.45594241831967,8.068784187917581,2484.586858696486,65.93377577536373
4.59194180935452,0.10239659923884922,1.4014262022992146,0.026399715586435016,0.0027379930014497407,1.7272082284749168,0.09861217040147051,1.2111741758270258,5.716339816199012,0.000638240366635897,0.05666799563247592,21.563717386469058,162.38777828863542,42.38777828863542,73.89718688478301,120.0,136.2605734365739,12.932675071915352,5137.623364104012,42.8135280342001
1.6645099172000761,0.0946285948663949,1.8175643971778994,0.0963297606485204,0.017272724020313983,0.6772094279393581,0.15544044742188307,1.837590706229768,4.467142855216947,0.0008605943887286888,0.0536365696171935,17.521094179616025,145.84405677732977,74.56954107199583,48.870360082038644,71.27451570533394,97.01093917405566,17.113411667513564,2352.8580054495114,33.01120999792962
3.481350279592919,0.056933594114761864,1.3853811010916872,0.04887101902527255,0.014594878912565433,1.4752556193344217,0.14977425276466572,0.9859103733721313,4.564918724541608,0.0016425456356197218,0.052172841932008655,6.505574333033472,165.1163757743085,45.116375774308494,72.6760137734755,120.0,113.69881371677836,11.116152546417505,5197.125898661649,43.30938248884708
1.9026998424023494,0.021465850868946208,0.7727351596058141,0.08079326242774065,0.0018195330570500308,0.6552986693432101,0.10186386827196849,0.899284202741828,3.981708005012506,0.00012633805823443424,0.04428501075917686,7.24794054352026,152.30012277645025,69.90584105044213,54.09994438871754,82.39428172600812,118.88047213189847,9.732075665931035,6397.608342400694,77.64626632313077
2.8403060953001487,0.10237811336095594,0.43904125049046083,0.055472427673469916,0.01430278439598049,1.3150860620648617,0.0889091085519621,1.381445594096013,5.385390900107216,0.0013338197584495826,0.047005962279249296,5.9861797421964935,176.3092695311813,62.78142251145947,64.39130927239408,113.52784701972182,123.74466493539545,18.066185912757774,15514.876594337933,136.66141833591473
2.9601962570447586,0.08044461663105003,1.7921581982414878,0.005297840752627098,0.011098995238181598,1.3142129782512553,0.097594104353988,1.1629034135342438,7.103447168090696,0.001370865408977302,0.03341097689826729,10.149584329849386,164.98178449146218,53.93892709477454,67.30613184901884,111.04285739668764,114.98385506198484,13.52157157065248,3717.624621720753,33.47918730549209
1.3318450498648717,0.1169861668016677,0.4340310573606194,0.06368198618380821,0.0020936442420621763,0.6320196882804832,0.07492696473696868,1.476090037380625,3.209170268037877,0.0016174459826776095,0.046351888484961225,7.713229343207555,118.30923922451026,64.8066948382952,45.22262566889271,53.502544386215064,108.72340518050083,12.316108977836207,7396.135849572888,138.23895544449104
4.863130824940513,0.08042370766123905,1.799522676294719,0.09518893087845905,0.009436862509808802,1.1976410679389586,0.06490659958015596,1.7645658685801702,7.606598232520648,0.0018722305842145952,0.02382891339749348,10.200960805048677,147.951266631872,27.951266631871988,80.0,120.0,140.2440981742354,14.129152421867524,4001.0610007010614,33.34217500584218
3.9880977051250155,0.1285663175461883,1.246299414443539,0.060559570194486795,0.009951577599035916,0.7219961975826297,0.1121167485850113,0.9645781857832918,6.134525922489378,0.0001382619130036507,0.06636220781522638,12.701161114379234,169.2758169015729,49.27581690157291,70.89022058583548,120.0,143.00146749603294,15.056490308252814,5777.1029309315145,48.14252442442929
4.727745237038851,0.0850264916223004,1.9025083176206339,0.08209969708325224,0.003732603533183877,2.1164704200184445,0.07565073853149325,1.496838901465142,6.939639276080181,0.00039218904047511077,0.023004386828909547,23.859655681422712,150.78487036756786,30.784870367567862,79.58358136826084,120.0,143.864928865699,12.046305360290408,3784.477541209732,31.537312843414433
4.526723076924419,0.086336005872631,1.6780531772378646,0.08853643987149237,0.018941113866505505,2.3953760519289418,0.07886848303253252,1.4066105124678367,5.33714415578007,0.0017837254587063868,0.01594764029226265,17.20752119563384,160.41569103633896,40.415691036338956,74.80564976204005,120.0,132.9585960525959,10.964379373442634,4290.6864321495805,35.75572026791317
3.1905499046498833,0.13211477238546002,1.99669457685334,0.023579897422944317,0.017074519743872908,0.6446329505158772,0.1416485307906747,0.9728945432158396,6.677100208544381,0.0009711852681553293,0.04053722184500102,21.699475713659247,182.90566875539315,69.1175347707859,62.211376366240756,113.78813398460726,124.94272383479401,20.0,3419.295128169174,30.049663426519682
4.6484340576040255,0.06350501560079756,0.9611389047227363,0.02199243915091444,0.013545935577917613,2.4102304145834026,0.19465134638898168,1.548798182634779,2.0972023840368035,0.0011727222139735808,0.05608152076542434,19.207030014246644,159.36711153575328,39.36711153575328,75.2978446077179,120.0,145.24767477415804,8.571904099657775,7491.112850204533,62.425940418371106
0.8982162592336378,0.024432208125342907,1.6275012622898033,0.06148711789624819,0.00951476343951184,1.5451531986734903,0.13261832409509378,1.1283685014329259,6.910282548677211,0.0013597516870739801,0.0406401777453479,7.250062610532635,127.36057911484673,81.3925839935721,36.09279687698596,45.967995121274626,91.46098750453537,8.449401549781784,1694.6713168111548,36.866330853460205
1.3819228808861534,0.009173488065434152,1.0430894617747875,0.041691818510863767,0.008529428060897916,1.0991313559077478,0.04308650940104427,1.385401182252815,2.240833154512199,0.001390226548541711,0.029372789236591604,19.718408127478977,133.04064202908805,73.17669717873412,44.99673478519839,59.86394485035394,97.19219777135427,6.535443692608723,3443.4598590516166,57.52143243582548
0.7035228000974213,0.11449490207267475,1.1678009924862542,0.08414626898380533,0.013193982609443607,0.653724150552327,0.04284921435519139,0.8987267891324743,7.339480258177175,0.0018703067663013656,0.04907198287233086,10.501977631182488,104.20112062535614,66.37387521974073,36.30214836327834,37.827245405615415,79.98567158143912,18.687980042395665,1943.51155628397,51.37861706407673
1.9639864884346896,0.09494488494625238,1.4040087411493922,0.0901022892164031,0.011135921453434658,1.5012485361408356,0.1917419475437462,1.3515008686563477,7.95177648343186,0.0019942038930821724,0.034290163478854,17.78215693989413,170.149468304568,92.70215243946747,45.51722473000599,77.44731586510052,121.4739650178716,14.33239656518175,3309.6937474206143,42.7347766730291
2.249047803602669,0.10709156637438741,1.7978833826981422,0.035988716550969094,0.0017143255646967694,2.089031088981497,0.08053943435224672,1.1677561616513845,3.764404773060667,0.0014682991757687864,0.07530073830886432,11.81923947285977,128.37132084141516,45.94213039607183,64.21153097518804,82.42919044534332,95.26693331776767,12.961486987641418,2750.8744306309504,33.37257609553966
1.7210706429825315,0.03587980341879205,1.9745335507188724,0.024450185338473727,0.010493801651021468,1.9141729545333963,0.045651387634020824,1.7868574534224253,3.261911337714762,0.0006457202974897866,0.07458515977225005,24.953445265293183,174.41766669143715,95.89319926465367,45.02093676422203,78.52446742678347,106.8436538140203,4.147138324008954,2386.1169864101294,30.386923523358558
4.229318791183682,0.024773863960081615,1.6292374621832293,0.07827202600914232,0.01622487053604037,0.6004520229279475,0.13183757981556488,0.868374472396842,6.592180183148244,0.001771529564359253,0.04516602739804669,10.271029589935557,158.04531844741538,38.04531844741538,75.92758911104744,120.0,139.25865833960827,7.182975838636967,4419.245301634406,36.82704418028672
2.105389970121152,0.007108976521842879,1.0684268514677342,0.028205797519265476,0.009455177613140683,0.645803670735807,0.13602029230934526,1.3023287299019959,3.5181580455215196,0.00019351973762744704,0.0329518795812781,10.582609415485393,175.00869071188524,89.02277981525006,49.132366253852375,85.98591089663518,105.86144163291154,5.849637257500427,4828.739231619652,56.15733067507239
1.7642052935932133,0.05583519602695656,1.0741712036433122,0.08243881753285416,0.001513153262308234,1.3057465652652742,0.140245819420177,1.3501177089577256,7.193374299033221,0.0005390536204615428,0.061599268976964744,23.613445111247966,185.58641848068305,111.69727507923012,39.81387431599352,73.88914340145293,82.52917460371924,11.949965632273273,4127.2271953022,55.857017760758666
2.942132374212118,0.0905380645939218,1.5801316825422265,0.042950087111227525,0.015832424887988646,1.0905809880958865,0.07545834473578203,1.6700072915589423,2.6170555529448603,0.0018050328631810583,0.012569906043814666,5.492888092726453,166.71802216480947,59.02806218224124,64.59407242494221,107.68995998256823,112.65470611621433,13.95587639767528,4089.151347537406,37.97151886953358
1.1341590123864318,0.06187538653946118,0.7820434332292838,0.06708744002985557,0.004426593751651501,0.9647686461120957,0.032568816316460754,1.4891450901082532,2.7557311782761493,0.0005867638774347744,0.04323383042305559,18.933779757463938,177.6761744460034,120.09435117708296,32.4082975381822,57.581823268920424,103.20248205917314,9.4914074578851,4417.797336228377,76.72208147345809
4.109886413393179,0.06843386369344072,0.5767585810102315,0.010457996069632151,0.005543106280316757,1.0620089978174272,0.19405261280726022,1.6006548046330171,7.8749093306036935,0.0005192370132813221,0.03354263759892335,19.506527814717565,156.48434803017284,36.48434803017284,76.68498575772061,120.0,116.84205378560891,11.183205985941196,12483.559390462324,104.02966158718603
0.8354778965589686,0.1361030107015935,0.9673954522252425,0.06276207314298073,0.00371177389192977,2.1069654865937695,0.07265181776748743,1.7324591427821074,6.043033389620028,0.00036243805696646976,0.07443751195717883,21.727571548207987,127.43160763054222,78.70312532466443,38.23892926718345,48.72848230587779,101.62453179795884,19.58585071232803,3022.2479665657233,62.02220597790237
4.940991214702327,0.05549704271837855,0.8595823866465309,0.04572500019498568,0.006939193764994201,2.3584561072637076,0.14492446896893307,1.8346435683898266,7.081323346573717,0.0017323123395291413,0.010840211909087778,24.488786212769508,148.2300883010755,28.23008830107551,80.0,120.0,161.86310093910802,12.016799898849586,8376.160460999203,69.80133717499335
3.9751014618349583,0.07952847592817257,0.8740929927295842,0.05907423785437194,0.015256654360928384,1.3102053890551328,0.15012707787938062,1.1766505960669646,3.945976264109108,0.0010501106924630647,0.04869704130028444,24.51203838313305,166.71116201001038,46.71116201001038,71.98078314203967,120.0,133.76744352898268,11.92932047693265,8237.1098497382,68.64258208115167
1.3942205669037757,0.11862968684746575,0.773772401679856,0.01763340656674148,0.010628024260326779,2.312222004264994,0.1337012609035126,1.4456272464366835,6.0589024971236265,0.001382297085802894,0.06184645067466383,6.305535151329278,132.3113517826484,81.00848230413018,38.77435215293914,51.3028694785182,100.14285755071101,17.659263214991647,3978.136415861299,77.54218148610664
0.5248495270562108,0.06249870343658417,0.46734910341817903,0.07395050074947404,0.004495184845938895,1.142991402495764,0.0831942570163202,1.80812969412704,5.565450963851584,0.0005542261297425564,0.04395125912668289,21.43678645505805,109.91769884511315,74.46175178281138,32.25681344754437,35.45594706230178,85.1387488845951,8.051080819269794,4551.965133085043,128.38368483251938
4.169576428046754,0.09520257153304165,0.42859829557346213,0.08641691067677963,0.017617686523964796,1.4528739726875832,0.07608636313989117,1.9873413571580678,5.618900720737682,0.0015402767999213114,0.015978212111390517,17.926198673147624,145.77724429074635,25.777244290746353,80.0,120.0,125.27468953548492,13.639738744531364,16798.94687954006,139.99122399616718
3.680858047314277,0.13004273776827804,1.9803558235776504,0.02245724020898679,0.01765184617155482,0.9520579956319994,0.13160360805945953,1.8674231732525157,6.095194757226329,0.0015440105354279873,0.07807229730195316,17.946842687461825,169.8406329221309,49.84063292213091,70.65447056772214,120.0,116.71674933721908,20.0,3635.710266952279,30.29758555793566
3.780532256184443,0.1426804904303581,1.0844370139773798,0.010475740996496011,0.017476279288397137,1.780952084351688,0.17723625771398757,1.2457607151492522,5.452155038774592,0.0006939362473257702,0.04626073019632686,7.566998532293896,162.1919062785782,42.19190627857819,73.98642925738227,120.0,137.56443916083433,20.0,6639.389754498166,55.32824795415139
3.970716560086756,0.0263256547347105,1.0149226354554908,0.0033402200185873032,0.005156526121940015,2.457962230349618,0.19094473391697725,1.0341998206623806,4.574374215815996,0.0008802970027195374,0.0529930371023308,18.003743328913068,155.8144563965378,35.81445639653779,77.01467679905625,120.0,149.18173739593496,8.398901852988852,7094.1367829171395,59.11780652430949
0.8332009328034067,0.1393552056484167,1.4874356523089118,0.06455517854388333,0.009299167211529269,1.7069861920867573,0.0480039867486388,1.3872710448879064,3.655536166283281,0.0004984115271173817,0.026562684789525517,24.649651612024957,123.25178606413253,75.76027899934158,38.53210454904023,47.491507064790945,89.40548811683013,17.309873384168537,1915.7066858416758,40.337879428171156
2.113095778449227,0.07635686249653303,0.7492062205841027,0.0611023095727893,0.019707298294747065,1.2156281682270977,0.05632086414161237,1.6899697422032507,6.611487985479212,0.001955465944313518,0.04384486595747627,23.23637139078894,184.4134482910792,96.88028086313585,47.465718058577,87.53316742794334,87.42974686915991,12.591616521644763,7010.0726627469785,80.0847595115031
1.0214107678630837,0.04244543630334895,1.9199378943203604,0.05512304385869293,0.015554243288044813,1.7956348919810567,0.19060516399312355,1.3910828849039572,3.357634580019117,0.0013266448964109822,0.040040464437082535,13.78261321609701,140.87768718509074,84.62605662522697,39.92941088389542,56.25163055986377,100.90944668819809,9.946874565589063,1757.9203179312103,31.251010867327782
4.383965416440171,0.07157468465454789,1.6581520230648832,0.02396276251548157,0.0010297647138984164,0.7458413569307751,0.15521098881691475,1.3798170359764024,6.154125836926485,0.0018756333733594796,0.015242708940138863,5.798959465721887,138.75127423051822,20.0,80.0,120.0,126.28706417784518,9.914408170604732,4342.1832858797325,36.184860715664435
3.304841570724011,0.14710472341639416,0.5430576036996153,0.03969969359464595,0.001771489529579595,2.2773181605307973,0.18010895022106144,1.8058765052981607,3.3999969358959596,0.0006764325328953531,0.017431224748322705,12.245869800004098,174.46127482892825,54.461274828928254,68.78317272281117,120.0,122.67943183024789,18.862692256994713,13258.26201668024,110.48551680566867
